window1,topic1,topic1_words,window2,successors,successors_words,successors_similarities,coverage_forward,coverage_backward,coverage_sum_forward,coverage_sum_backward,relation,topics_from,topics_from_words,topic_to,topic_to_words,antecedents_similarities
90,12.0,"['tune', 'join', 'watch', 'live', 'podcast', 'foxnew', 'si', 'listen', 'youtube', 'pm']",91,[],[],[],[],[],0.0,0.0,disappeared,,,,,
90,13.0,"['parent', 'child', 'court', 'kid', 'religious', 'supreme', 'school', 'opt', 'parental', 'gender']",91,[3],"[['parent', 'court', 'child', 'supreme', 'kid', 'religious', 'right', 'school', 'gender', 'opt']]",[0.992],[1.0],[1.0],1.0,1.0,continued,,,,,
90,14.0,"['care', 'senior', 'patient', 'discuss', 'health', 'meet', 'aarp', 'social', 'medicare', 'access']",91,[],[],[],[],[],0.0,0.0,disappeared,,,,,
90,15.0,"['hate', 'antisemitism', 'jewish', 'muslim', 'anti', 'zohran', 'antisemitic', 'mamdani', 'attack', 'condemn']",91,[],[],[],[],[],0.0,0.0,disappeared,,,,,
90,16.0,"['vaccine', 'disease', 'rfk', 'jr', 'research', 'health', 'centers', 'for', 'prevention', 'and']",91,[],[],[],[],[],0.0,0.0,disappeared,,,,,
90,17.0,"['hall', 'town', 'newsletter', 'telephone', 'pm', 'update', 'join', 'rsvp', 'question', 'hear']",91,[],[],[],[],[],0.0,0.0,disappeared,,,,,
90,18.0,"['school', 'student', 'education', 'pell', 'voucher', 'college', 'public', 'grant', 'university', 'loan']",91,[],[],[],[],[],0.0,0.0,disappeared,,,,,
90,19.0,"['condemn', 'violence', 'riot', 'resolution', 'protest', 'law', 'enforcement', 'attack', 'violent', 'angeles']",91,[],[],[],[],[],0.0,0.0,disappeared,,,,,
90,20.0,"['stonewall', 'pride', 'lgbtq', 'equality', 'movement', 'community', 'fight', 'celebrate', 'spark', 'honor']",91,[],[],[],[],[],0.0,0.0,disappeared,,,,,
90,21.0,"['office', 'help', 'agency', 'hour', 'federal', 'mobile', 'passport', 'team', 'casework', 'social']",91,[],[],[],[],[],0.0,0.0,disappeared,,,,,
90,22.0,"['win', 'attention', 'huge', 'matter', 'let', 'correct', 'thank', 'keep', 'true', 'truth']",91,[],[],[],[],[],0.0,0.0,disappeared,,,,,
91,0.0,"['bill', 'big', 'tax', 'donald', 'trump', 'one', 'beautiful', 'cut', 'family', 'republicans']",92,[],[],[],[],[],0.0,0.0,disappeared,,,,,
91,1.0,"['court', 'judge', 'supreme', 'citizenship', 'birthright', 'injunction', 'donald', 'constitution', 'trump', 'decision']",92,[],[],[],[],[],0.0,0.0,disappeared,,,,,
91,2.0,"['parenthood', 'plan', 'care', 'abortion', 'court', 'supreme', 'woman', 'screening', 'cancer', 'decision']",92,[16],"[['parenthood', 'plan', 'abortion', 'defund', 'woman', 'care', 'reproductive', 'screening', 'cancer', 'access']]",[0.95],[1.0],[0.572],1.0,0.572,continued,,,,,
91,3.0,"['parent', 'court', 'child', 'supreme', 'kid', 'religious', 'right', 'school', 'gender', 'opt']",92,[],[],[],[],[],0.0,0.0,disappeared,,,,,
92,0.0,"['republicans', 'bill', 'health', 'care', 'medicaid', 'cut', 'million', 'vote', 'ugly', 'people']",93,[],[],[],[],[],0.0,0.0,disappeared,,,,,
92,1.0,"['happy', 'independence', 'day', 'celebrate', 'july', 'freedom', 'th', 'nation', 'today', 'fourth']",93,[2],"[['happy', 'independence', 'day', 'celebrate', 'july', 'freedom', 'nation', 'th', 'today', 'great']]",[0.997],[1.0],[1.0],1.0,1.0,continued,,,,,
92,2.0,"['beautiful', 'one', 'big', 'bill', 'president', 'deliver', 'pass', 'american', 'trump', 'donald']",93,[],[],[],[],[],0.0,0.0,disappeared,,,,,
92,3.0,"['tax', 'beautiful', 'one', 'big', 'bill', 'tip', 'business', 'cut', 'small', 'worker']",93,[],[],[],[],[],0.0,0.0,disappeared,,,,,
92,4.0,"['service', 'office', 'community', 'help', 'veteran', 'honor', 'team', 'thank', 'work', 'support']",93,[4],"[['office', 'veteran', 'va', 'service', 'help', 'internship', 'team', 'federal', 'application', 'agency']]",[0.958],[1.0],[1.0],1.0,1.0,continued,,,,,
92,5.0,"['repjeffrie', 'leader', 'jeffrie', 'floor', 'house', 'hakeem', 'speech', 'record', 'hour', 'story']",93,[],[],[],[],[],0.0,0.0,disappeared,,,,,
92,6.0,"['ice', 'agent', 'deportation', 'criminal', 'immigrant', 'mask', 'donald', 'trump', 'raid', 'community']",93,"[5, 8]","[['ice', 'agent', 'enforcement', 'law', 'officer', 'patrol', 'border', 'attack', 'violence', 'immigration'], ['border', 'secure', 'illegal', 'wall', 'patrol', 'immigration', 'crossing', 'agent', 'finish', 'biden']]","[0.946, 0.756]","[0.556, 0.444]","[0.57, 0.305]",1.0,0.876,unclear,,,,,
92,8.0,"['energy', 'solar', 'clean', 'wind', 'cost', 'bill', 'climate', 'tax', 'price', 'job']",93,[],[],[],[],[],0.0,0.0,disappeared,,,,,
92,9.0,"['tune', 'discuss', 'join', 'watch', 'beautiful', 'talk', 'big', 'foxbusiness', 'one', 'youtu']",93,[],[],[],[],[],0.0,0.0,disappeared,,,,,
92,10.0,"['farmer', 'farm', 'rural', 'beautiful', 'one', 'iowa', 'producer', 'death', 'bill', 'big']",93,[],[],[],[],[],0.0,0.0,disappeared,,,,,
92,11.0,"['border', 'secure', 'patrol', 'wall', 'illegal', 'agent', 'finish', 'ice', 'beautiful', 'security']",93,[8],"[['border', 'secure', 'illegal', 'wall', 'patrol', 'immigration', 'crossing', 'agent', 'finish', 'biden']]",[0.988],[0.401],[0.399],0.401,0.399,disappeared,,,,,
92,12.0,"['update', 'capitol', 'fold', 'yes', 'say', 'lie', 'let', 'quick', 'get', 'midnight']",93,[],[],[],[],[],0.0,0.0,disappeared,,,,,
92,14.0,"['vladimir', 'ukraine', 'russia', 'putin', 'weapon', 'ukrainian', 'peace', 'war', 'defense', 'ally']",93,[6],"[['vladimir', 'ukraine', 'putin', 'russia', 'weapon', 'war', 'peace', 'president', 'ukrainian', 'donald']]",[0.99],[1.0],[1.0],1.0,1.0,continued,,,,,
92,15.0,"['iran', 'nuclear', 'israel', 'hamas', 'terrorist', 'peace', 'iranian', 'hostage', 'world', 'trump']",93,[10],"[['iran', 'israel', 'peace', 'benjamin', 'hamas', 'terrorist', 'hostage', 'netanyahu', 'nuclear', 'minister']]",[0.928],[1.0],[1.0],1.0,1.0,continued,,,,,
92,16.0,"['parenthood', 'plan', 'abortion', 'defund', 'woman', 'care', 'reproductive', 'screening', 'cancer', 'access']",93,[11],"[['parenthood', 'plan', 'abortion', 'care', 'defund', 'screening', 'woman', 'access', 'reproductive', 'cancer']]",[0.986],[0.567],[0.574],0.567,0.574,continued,,,,,
92,17.0,"['right', 'equality', 'civil', 'pride', 'lgbtq', 'ago', 'act', 'year', 'fight', 'discrimination']",93,[],[],[],[],[],0.0,0.0,disappeared,,,,,
92,18.0,"['credit', 'child', 'family', 'childcare', 'tax', 'account', 'saving', 'expand', 'newborn', 'provide']",93,[],[],[],[],[],0.0,0.0,disappeared,,,,,
92,19.0,"['energy', 'nuclear', 'unleash', 'dominance', 'american', 'america', 'oil', 'gas', 'power', 'beautiful']",93,[],[],[],[],[],0.0,0.0,disappeared,,,,,
92,,,93,,,,"[1.0, 1.0]","[0.557, 0.443]",2.0,1.0,merge,"[7, 13]","[['texas', 'pray', 'responder', 'flood', 'flooding', 'prayer', 'family', 'miss', 'first', 'rescue'], ['firefighter', 'idaho', 'fire', 'responder', 'brave', 'community', 'first', 'ambush', 'victim', 'pray']]",3.0,"['texas', 'flood', 'responder', 'pray', 'first', 'family', 'life', 'flooding', 'rescue', 'heart']","[0.98, 0.779]"
93,0.0,"['bill', 'republicans', 'health', 'care', 'ugly', 'medicaid', 'big', 'vote', 'people', 'cut']",94,"[1, 3]","[['medicaid', 'health', 'care', 'cut', 'republicans', 'bill', 'hospital', 'million', 'tax', 'snap'], ['tax', 'beautiful', 'big', 'bill', 'one', 'deliver', 'taxis', 'tip', 'president', 'cut']]","[0.954, 0.823]","[0.376, 0.324]","[0.383, 0.328]",0.7,0.711,unclear,,,,,
93,1.0,"['beautiful', 'bill', 'big', 'one', 'tax', 'president', 'american', 'donald', 'trump', 'deliver']",94,[],[],[],[],[],0.0,0.0,disappeared,,,,,
93,2.0,"['happy', 'independence', 'day', 'celebrate', 'july', 'freedom', 'nation', 'th', 'today', 'great']",94,[4],"[['honor', 'community', 'celebrate', 'great', 'day', 'th', 'happy', 'year', 'service', 'proud']]",[0.811],[1.0],[0.505],1.0,0.505,unclear,,,,,
93,3.0,"['texas', 'flood', 'responder', 'pray', 'first', 'family', 'life', 'flooding', 'rescue', 'heart']",94,[0],"[['texas', 'flood', 'responder', 'first', 'pray', 'family', 'disaster', 'flooding', 'life', 'rescue']]",[0.991],[1.0],[1.0],1.0,1.0,continued,,,,,
93,4.0,"['office', 'veteran', 'va', 'service', 'help', 'internship', 'team', 'federal', 'application', 'agency']",94,[],[],[],[],[],0.0,0.0,disappeared,,,,,
93,6.0,"['vladimir', 'ukraine', 'putin', 'russia', 'weapon', 'war', 'peace', 'president', 'ukrainian', 'donald']",94,[11],"[['vladimir', 'ukraine', 'putin', 'russia', 'war', 'weapon', 'hegseth', 'sanction', 'ukrainian', 'president']]",[0.984],[1.0],[1.0],1.0,1.0,continued,,,,,
93,7.0,"['school', 'education', 'student', 'program', 'kid', 'funding', 'donald', 'fund', 'trump', 'withhold']",94,[9],"[['school', 'education', 'student', 'fund', 'kid', 'program', 'funding', 'donald', 'withhold', 'trump']]",[0.979],[1.0],[1.0],1.0,1.0,continued,,,,,
93,9.0,"['court', 'judge', 'supreme', 'federal', 'talwani', 'order', 'trump', 'donald', 'decision', 'rule']",94,[5],"[['court', 'judge', 'donald', 'trump', 'citizenship', 'federal', 'supreme', 'birthright', 'amendment', 'government']]",[0.929],[1.0],[0.549],1.0,0.549,continued,,,,,
93,10.0,"['iran', 'israel', 'peace', 'benjamin', 'hamas', 'terrorist', 'hostage', 'netanyahu', 'nuclear', 'minister']",94,[8],"[['israel', 'benjamin', 'peace', 'iran', 'netanyahu', 'hamas', 'united', 'fine', 'hostage', 'terrorist']]",[0.907],[1.0],[1.0],1.0,1.0,continued,,,,,
93,11.0,"['parenthood', 'plan', 'abortion', 'care', 'defund', 'screening', 'woman', 'access', 'reproductive', 'cancer']",94,"[1, 19]","[['medicaid', 'health', 'care', 'cut', 'republicans', 'bill', 'hospital', 'million', 'tax', 'snap'], ['parenthood', 'abortion', 'care', 'plan', 'reproductive', 'screening', 'woman', 'cancer', 'access', 'health']]","[0.754, 0.98]","[0.435, 0.565]","[0.303, 0.563]",1.0,0.866,unclear,,,,,
93,,,94,,,,"[0.564, 0.535]","[0.546, 0.454]",1.098,1.0,merge,"[5, 8]","[['ice', 'agent', 'enforcement', 'law', 'officer', 'patrol', 'border', 'attack', 'violence', 'immigration'], ['border', 'secure', 'illegal', 'wall', 'patrol', 'immigration', 'crossing', 'agent', 'finish', 'biden']]",2.0,"['ice', 'border', 'agent', 'law', 'enforcement', 'officer', 'patrol', 'immigration', 'illegal', 'attack']","[0.984, 0.817]"
94,0.0,"['texas', 'flood', 'responder', 'first', 'pray', 'family', 'disaster', 'flooding', 'life', 'rescue']",95,[2],"[['texas', 'flood', 'emergency', 'management', 'federal', 'agency', 'disaster', 'weather', 'responder', 'community']]",[0.975],[1.0],[1.0],1.0,1.0,continued,,,,,
94,1.0,"['medicaid', 'health', 'care', 'cut', 'republicans', 'bill', 'hospital', 'million', 'tax', 'snap']",95,[3],"[['medicaid', 'care', 'health', 'cut', 'republicans', 'bill', 'hospital', 'tax', 'food', 'big']]",[0.999],[0.303],[0.391],0.303,0.391,disappeared,,,,,
94,2.0,"['ice', 'border', 'agent', 'law', 'enforcement', 'officer', 'patrol', 'immigration', 'illegal', 'attack']",95,"[1, 9]","[['ice', 'agent', 'border', 'law', 'enforcement', 'illegal', 'immigration', 'officer', 'criminal', 'immigrant'], ['court', 'judge', 'federal', 'supreme', 'donald', 'trump', 'judicial', 'worker', 'justice', 'order']]","[0.993, 0.71]","[0.583, 0.417]","[0.558, 0.424]",1.0,0.981,unclear,,,,,
94,3.0,"['tax', 'beautiful', 'big', 'bill', 'one', 'deliver', 'taxis', 'tip', 'president', 'cut']",95,[4],"[['beautiful', 'big', 'bill', 'tax', 'one', 'deliver', 'taxis', 'cut', 'tip', 'family']]",[0.997],[0.312],[0.399],0.312,0.399,disappeared,,,,,
94,5.0,"['court', 'judge', 'donald', 'trump', 'citizenship', 'federal', 'supreme', 'birthright', 'amendment', 'government']",95,"[1, 9]","[['ice', 'agent', 'border', 'law', 'enforcement', 'illegal', 'immigration', 'officer', 'criminal', 'immigrant'], ['court', 'judge', 'federal', 'supreme', 'donald', 'trump', 'judicial', 'worker', 'justice', 'order']]","[0.787, 0.966]","[0.317, 0.388]","[0.442, 0.576]",0.705,1.019,unclear,,,,,
94,6.0,"['hall', 'town', 'pm', 'join', 'question', 'tune', 'telephone', 'rsvp', 'discuss', 'host']",95,[6],"[['hall', 'town', 'pm', 'join', 'tune', 'telephone', 'discuss', 'question', 'host', 'tonight']]",[0.991],[0.572],[0.585],0.572,0.585,continued,,,,,
94,7.0,"['energy', 'clean', 'gas', 'price', 'american', 'unleash', 'wind', 'coal', 'bill', 'production']",95,[10],"[['energy', 'clean', 'american', 'unleash', 'coal', 'gas', 'future', 'wind', 'independence', 'bill']]",[0.996],[0.58],[0.585],0.58,0.585,continued,,,,,
94,8.0,"['israel', 'benjamin', 'peace', 'iran', 'netanyahu', 'hamas', 'united', 'fine', 'hostage', 'terrorist']",95,[5],"[['israel', 'iran', 'peace', 'benjamin', 'united', 'netanyahu', 'donald', 'hamas', 'trump', 'nations']]",[0.976],[1.0],[0.575],1.0,0.575,continued,,,,,
94,9.0,"['school', 'education', 'student', 'fund', 'kid', 'program', 'funding', 'donald', 'withhold', 'trump']",95,[8],"[['education', 'school', 'student', 'funding', 'fund', 'donald', 'trump', 'withhold', 'administration', 'public']]",[0.991],[1.0],[1.0],1.0,1.0,continued,,,,,
94,11.0,"['vladimir', 'ukraine', 'putin', 'russia', 'war', 'weapon', 'hegseth', 'sanction', 'ukrainian', 'president']",95,"[5, 11]","[['israel', 'iran', 'peace', 'benjamin', 'united', 'netanyahu', 'donald', 'hamas', 'trump', 'nations'], ['vladimir', 'ukraine', 'putin', 'russia', 'weapon', 'war', 'ukrainian', 'sanction', 'president', 'hegseth']]","[0.721, 0.992]","[0.421, 0.579]","[0.425, 1.0]",1.0,1.425,unclear,,,,,
94,12.0,"['tariff', 'donald', 'trade', 'trump', 'cost', 'business', 'price', 'deal', 'economy', 'chaos']",95,[12],"[['tariff', 'donald', 'trump', 'trade', 'cost', 'price', 'business', 'deal', 'economy', 'chaos']]",[0.995],[1.0],[1.0],1.0,1.0,continued,,,,,
94,13.0,"['office', 'help', 'passport', 'hour', 'team', 'federal', 'agency', 'mobile', 'need', 'constituent']",95,[15],"[['office', 'help', 'team', 'passport', 'constituent', 'federal', 'hour', 'agency', 'need', 'pm']]",[0.992],[1.0],[1.0],1.0,1.0,continued,,,,,
94,14.0,"['farmland', 'security', 'china', 'communist', 'chinese', 'secrollin', 'national', 'foreign', 'adversary', 'food']",95,[14],"[['farmland', 'china', 'chinese', 'communist', 'security', 'secrollin', 'national', 'foreign', 'party', 'food']]",[0.994],[1.0],[1.0],1.0,1.0,continued,,,,,
94,15.0,"['defense', 'authorization', 'national', 'fy', 'act', 'military', 'drone', 'america', 'security', 'support']",95,[16],"[['defense', 'authorization', 'fy', 'national', 'act', 'military', 'hascrepublican', 'america', 'drone', 'warfighter']]",[0.991],[1.0],[1.0],1.0,1.0,continued,,,,,
94,16.0,"['veteran', 'va', 'care', 'staff', 'cut', 'job', 'benefit', 'plan', 'serve', 'deserve']",95,[],[],[],[],[],0.0,0.0,disappeared,,,,,
94,17.0,"['vaccine', 'measle', 'health', 'disease', 'rfk', 'case', 'research', 'jr', 'medical', 'conspiracy']",95,[],[],[],[],[],0.0,0.0,disappeared,,,,,
94,18.0,"['internship', 'apply', 'application', 'intern', 'office', 'fall', 'learn', 'app', 'services', 'dc']",95,[],[],[],[],[],0.0,0.0,disappeared,,,,,
94,19.0,"['parenthood', 'abortion', 'care', 'plan', 'reproductive', 'screening', 'woman', 'cancer', 'access', 'health']",95,"[3, 17]","[['medicaid', 'care', 'health', 'cut', 'republicans', 'bill', 'hospital', 'tax', 'food', 'big'], ['parenthood', 'care', 'abortion', 'plan', 'woman', 'reproductive', 'screening', 'health', 'cancer', 'access']]","[0.79, 0.997]","[0.442, 0.558]","[0.309, 0.558]",1.0,0.867,unclear,,,,,
94,,,95,,,,"[0.576, 1.0]","[0.374, 0.335]",1.576,0.709,merge,"[4, 10]","[['honor', 'community', 'celebrate', 'great', 'day', 'th', 'happy', 'year', 'service', 'proud'], ['farm', 'farmer', 'great', 'ag', 'help', 'support', 'water', 'agriculture', 'community', 'rural']]",0.0,"['community', 'honor', 'great', 'celebrate', 'county', 'thank', 'work', 'new', 'proud', 'park']","[0.953, 0.853]"
95,0.0,"['community', 'honor', 'great', 'celebrate', 'county', 'thank', 'work', 'new', 'proud', 'park']",96,[],[],[],[],[],0.0,0.0,disappeared,,,,,
95,1.0,"['ice', 'agent', 'border', 'law', 'enforcement', 'illegal', 'immigration', 'officer', 'criminal', 'immigrant']",96,[1],"[['ice', 'border', 'illegal', 'immigration', 'immigrant', 'law', 'agent', 'criminal', 'enforcement', 'alien']]",[0.984],[1.0],[0.57],1.0,0.57,continued,,,,,
95,2.0,"['texas', 'flood', 'emergency', 'management', 'federal', 'agency', 'disaster', 'weather', 'responder', 'community']",96,"[2, 11]","[['texas', 'emergency', 'flood', 'management', 'agency', 'federal', 'disaster', 'life', 'family', 'community'], ['secduffy', 'water', 'transportation', 'airport', 'traffic', 'project', 'infrastructure', 'air', 'safety', 'rail']]","[0.989, 0.711]","[0.582, 0.418]","[0.567, 0.323]",1.0,0.89,unclear,,,,,
95,3.0,"['medicaid', 'care', 'health', 'cut', 'republicans', 'bill', 'hospital', 'tax', 'food', 'big']",96,[10],"[['rescission', 'package', 'senate', 'pass', 'spending', 'cut', 'billion', 'vote', 'republicans', 'waste']]",[0.756],[0.437],[0.303],0.437,0.303,disappeared,,,,,
95,4.0,"['beautiful', 'big', 'bill', 'tax', 'one', 'deliver', 'taxis', 'cut', 'tip', 'family']",96,"[5, 10]","[['tariff', 'price', 'donald', 'trump', 'inflation', 'cost', 'trade', 'president', 'economy', 'promise'], ['rescission', 'package', 'senate', 'pass', 'spending', 'cut', 'billion', 'vote', 'republicans', 'waste']]","[0.734, 0.762]","[0.308, 0.32]","[0.305, 0.305]",0.627,0.61,unclear,,,,,
95,5.0,"['israel', 'iran', 'peace', 'benjamin', 'united', 'netanyahu', 'donald', 'hamas', 'trump', 'nations']",96,"[12, 13, 17]","[['president', 'attempt', 'assassination', 'god', 'butler', 'ago', 'year', 'donald', 'one', 'trump'], ['west', 'bank', 'israeli', 'musallet', 'sayfollah', 'must', 'violence', 'kill', 'settler', 'israel'], ['vladimir', 'ukraine', 'putin', 'russia', 'war', 'sanction', 'nato', 'weapon', 'peace', 'ukrainian']]","[0.72, 0.919, 0.708]","[0.307, 0.391, 0.302]","[0.419, 1.0, 0.418]",1.0,1.837,unclear,,,,,
95,6.0,"['hall', 'town', 'pm', 'join', 'tune', 'telephone', 'discuss', 'question', 'host', 'tonight']",96,[4],"[['town', 'hall', 'office', 'pm', 'help', 'join', 'tune', 'team', 'july', 'host']]",[0.958],[1.0],[0.374],1.0,0.374,disappeared,,,,,
95,7.0,"['president', 'attempt', 'assassination', 'ago', 'god', 'donald', 'year', 'butler', 'trump', 'fight']",96,[12],"[['president', 'attempt', 'assassination', 'god', 'butler', 'ago', 'year', 'donald', 'one', 'trump']]",[0.998],[1.0],[0.581],1.0,0.581,continued,,,,,
95,8.0,"['education', 'school', 'student', 'funding', 'fund', 'donald', 'trump', 'withhold', 'administration', 'public']",96,[7],"[['education', 'school', 'student', 'funding', 'department', 'administration', 'donald', 'trump', 'teacher', 'court']]",[0.985],[1.0],[1.0],1.0,1.0,continued,,,,,
95,10.0,"['energy', 'clean', 'american', 'unleash', 'coal', 'gas', 'future', 'wind', 'independence', 'bill']",96,"[11, 19]","[['secduffy', 'water', 'transportation', 'airport', 'traffic', 'project', 'infrastructure', 'air', 'safety', 'rail'], ['energy', 'pennsylvania', 'ai', 'innovation', 'summit', 'pa', 'lead', 'power', 'investment', 'america']]","[0.701, 0.897]","[0.305, 0.39]","[0.319, 1.0]",0.695,1.319,unclear,,,,,
95,11.0,"['vladimir', 'ukraine', 'putin', 'russia', 'weapon', 'war', 'ukrainian', 'sanction', 'president', 'hegseth']",96,[17],"[['vladimir', 'ukraine', 'putin', 'russia', 'war', 'sanction', 'nato', 'weapon', 'peace', 'ukrainian']]",[0.988],[1.0],[0.582],1.0,0.582,continued,,,,,
95,12.0,"['tariff', 'donald', 'trump', 'trade', 'cost', 'price', 'business', 'deal', 'economy', 'chaos']",96,[5],"[['tariff', 'price', 'donald', 'trump', 'inflation', 'cost', 'trade', 'president', 'economy', 'promise']]",[0.975],[1.0],[0.405],1.0,0.405,unclear,,,,,
95,13.0,"['rescission', 'senate', 'package', 'pass', 'house', 'spending', 'waste', 'pbs', 'cut', 'wasteful']",96,[10],"[['rescission', 'package', 'senate', 'pass', 'spending', 'cut', 'billion', 'vote', 'republicans', 'waste']]",[0.979],[0.302],[0.392],0.302,0.392,disappeared,,,,,
95,14.0,"['farmland', 'china', 'chinese', 'communist', 'security', 'secrollin', 'national', 'foreign', 'party', 'food']",96,[22],"[['chinese', 'china', 'communist', 'party', 'security', 'foreign', 'farmland', 'land', 'adversary', 'influence']]",[0.904],[1.0],[1.0],1.0,1.0,continued,,,,,
95,15.0,"['office', 'help', 'team', 'passport', 'constituent', 'federal', 'hour', 'agency', 'need', 'pm']",96,[4],"[['town', 'hall', 'office', 'pm', 'help', 'join', 'tune', 'team', 'july', 'host']]",[0.795],[1.0],[0.311],1.0,0.311,disappeared,,,,,
95,16.0,"['defense', 'authorization', 'fy', 'national', 'act', 'military', 'hascrepublican', 'america', 'drone', 'warfighter']",96,[6],"[['defense', 'authorization', 'national', 'fy', 'act', 'military', 'hascrepublican', 'committee', 'servicemember', 'america']]",[0.983],[1.0],[1.0],1.0,1.0,continued,,,,,
95,17.0,"['parenthood', 'care', 'abortion', 'plan', 'woman', 'reproductive', 'screening', 'health', 'cancer', 'access']",96,[],[],[],[],[],0.0,0.0,disappeared,,,,,
95,,,96,,,,"[0.53, 1.0]","[0.484, 0.516]",1.53,1.0,merge,"[9, 18]","[['court', 'judge', 'federal', 'supreme', 'donald', 'trump', 'judicial', 'worker', 'justice', 'order'], ['joe', 'biden', 'autopen', 'plead', 'connor', 'fifth', 'pardon', 'decline', 'doctor', 'kevin']]",16.0,"['joe', 'biden', 'bove', 'autopen', 'emil', 'nomination', 'pardon', 'nominee', 'fifth', 'judicial']","[0.836, 0.892]"
96,0.0,"['tax', 'bill', 'big', 'medicaid', 'care', 'cut', 'health', 'beautiful', 'republicans', 'one']",97,[],[],[],[],[],0.0,0.0,disappeared,,,,,
96,1.0,"['ice', 'border', 'illegal', 'immigration', 'immigrant', 'law', 'agent', 'criminal', 'enforcement', 'alien']",97,"[1, 20]","[['ice', 'border', 'illegal', 'immigration', 'criminal', 'immigrant', 'agent', 'law', 'alien', 'enforcement'], ['worker', 'federal', 'job', 'bargaining', 'union', 'employee', 'right', 'labor', 'collective', 'donald']]","[0.997, 0.725]","[0.579, 0.421]","[1.0, 1.0]",1.0,2.0,split,,,,,
96,2.0,"['texas', 'emergency', 'flood', 'management', 'agency', 'federal', 'disaster', 'life', 'family', 'community']",97,"[5, 25]","[['flood', 'texas', 'weather', 'disaster', 'emergency', 'management', 'life', 'agency', 'community', 'federal'], ['water', 'clean', 'microplastic', 'dam', 'wetland', 'community', 'lake', 'conservation', 'marine', 'environmental']]","[0.991, 0.717]","[0.58, 0.42]","[0.578, 0.459]",1.0,1.036,unclear,,,,,
96,3.0,"['digital', 'crypto', 'act', 'genius', 'cbdc', 'clarity', 'asset', 'financial', 'innovation', 'surveillance']",97,[3],"[['digital', 'crypto', 'act', 'genius', 'cbdc', 'clarity', 'asset', 'financial', 'innovation', 'surveillance']]",[0.998],[1.0],[0.583],1.0,0.583,continued,,,,,
96,4.0,"['town', 'hall', 'office', 'pm', 'help', 'join', 'tune', 'team', 'july', 'host']",97,"[9, 18]","[['pm', 'hall', 'office', 'town', 'passport', 'july', 'tune', 'help', 'constituent', 'join'], ['transportation', 'airport', 'secduffy', 'rail', 'safety', 'duffy', 'infrastructure', 'traffic', 'air', 'speed']]","[0.973, 0.701]","[0.581, 0.419]","[0.576, 0.425]",1.0,1.001,unclear,,,,,
96,5.0,"['tariff', 'price', 'donald', 'trump', 'inflation', 'cost', 'trade', 'president', 'economy', 'promise']",97,"[8, 17]","[['tariff', 'price', 'inflation', 'donald', 'trump', 'cost', 'trade', 'economy', 'grocery', 'june'], ['tax', 'beautiful', 'big', 'bill', 'one', 'tip', 'overtime', 'senior', 'taxis', 'cut']]","[0.995, 0.722]","[0.58, 0.42]","[0.586, 0.308]",1.0,0.895,unclear,,,,,
96,6.0,"['defense', 'authorization', 'national', 'fy', 'act', 'military', 'hascrepublican', 'committee', 'servicemember', 'america']",97,[2],"[['defense', 'national', 'authorization', 'military', 'fy', 'act', 'appropriation', 'troop', 'security', 'force']]",[0.993],[1.0],[0.582],1.0,0.582,continued,,,,,
96,7.0,"['education', 'school', 'student', 'funding', 'department', 'administration', 'donald', 'trump', 'teacher', 'court']",97,[7],"[['education', 'school', 'student', 'department', 'teacher', 'funding', 'kid', 'administration', 'donald', 'trump']]",[0.996],[0.577],[1.0],0.577,1.0,continued,,,,,
96,8.0,"['epstein', 'file', 'release', 'vote', 'transparency', 'republicans', 'deserve', 'house', 'donald', 'block']",97,[4],"[['epstein', 'file', 'release', 'donald', 'vote', 'trump', 'republicans', 'transparency', 'jeffrey', 'block']]",[0.998],[1.0],[1.0],1.0,1.0,continued,,,,,
96,9.0,"['public', 'npr', 'broadcasting', 'pbs', 'rural', 'alert', 'emergency', 'cut', 'station', 'radio']",97,[],[],[],[],[],0.0,0.0,disappeared,,,,,
96,10.0,"['rescission', 'package', 'senate', 'pass', 'spending', 'cut', 'billion', 'vote', 'republicans', 'waste']",97,[],[],[],[],[],0.0,0.0,disappeared,,,,,
96,11.0,"['secduffy', 'water', 'transportation', 'airport', 'traffic', 'project', 'infrastructure', 'air', 'safety', 'rail']",97,[],[],[],[],[],0.0,0.0,disappeared,,,,,
96,12.0,"['president', 'attempt', 'assassination', 'god', 'butler', 'ago', 'year', 'donald', 'one', 'trump']",97,[],[],[],[],[],0.0,0.0,disappeared,,,,,
96,13.0,"['west', 'bank', 'israeli', 'musallet', 'sayfollah', 'must', 'violence', 'kill', 'settler', 'israel']",97,[11],"[['west', 'bank', 'musallet', 'israeli', 'sayfollah', 'kill', 'violence', 'israel', 'must', 'settler']]",[0.982],[1.0],[1.0],1.0,1.0,continued,,,,,
96,14.0,"['farmer', 'farm', 'agriculture', 'producer', 'agricultural', 'corn', 'discuss', 'ag', 'iowa', 'ffa']",97,[14],"[['farmer', 'farm', 'agriculture', 'corn', 'discuss', 'producer', 'agricultural', 'ag', 'iowa', 'soybean']]",[0.996],[1.0],[0.581],1.0,0.581,continued,,,,,
