window1,topic1,topic1_words,window2,successors,successors_words,successors_similarities,coverage_forward,coverage_backward,coverage_sum_forward,coverage_sum_backward,relation,topics_from,topics_from_words,topic_to,topic_to_words,antecedents_similarities
11,1.0,"['tribe', 'indians', 'indian', 'limit', 'civilization', 'territory', 'mississippi', 'savage', 'land', 'art']",12,[1],"[['tribe', 'indians', 'indian', 'removal', 'limit', 'mississippi', 'savage', 'population', 'territory', 'white']]",[0.981],[0.765],[0.906],0.765,0.906,continued,,,,,
11,2.0,"['blessing', 'condition', 'happy', 'providence', 'man', 'heart', 'human', 'hand', 'welfare', 'bless']",12,[2],"[['blessing', 'happiness', 'happy', 'providence', 'intercourse', 'congratulate', 'condition', 'liberty', 'institution', 'wisdom']]",[0.953],[0.962],[0.677],0.962,0.677,continued,,,,,
11,3.0,"['army', 'fortification', 'secretary', 'navy', 'artillery', 'improvement', 'officer', 'branch', 'academy', 'condition']",12,[0],"[['navy', 'secretary', 'army', 'improvement', 'branch', 'ship', 'gradual', 'fortification', 'vessel', 'officer']]",[0.964],[0.958],[0.795],0.958,0.795,continued,,,,,
11,4.0,"['sea', 'squadron', 'coast', 'mediterranean', 'navy', 'piracy', 'pacific', 'vessel', 'ocean', 'naval']",12,[13],"[['portugal', 'rice', 'blockade', 'commit', 'usual', 'portuguese', 'terceira', 'information', 'installment', 'capture']]",[0.758],[0.435],[0.5],0.435,0.5,unclear,,,,,
11,5.0,"['election', 'court', 'choice', 'constitution', 'majority', 'supreme', 'chief', 'magistrate', 'candidate', 'circuit']",12,[4],"[['election', 'constitution', 'amendment', 'objection', 'propose', 'magistrate', 'agency', 'constituent', 'vice', 'likely']]",[0.974],[0.909],[0.731],0.909,0.731,continued,,,,,
11,7.0,"['bank', 'fraud', 'penitentiary', 'provision', 'collection', 'debtor', 'officer', 'prosecution', 'individual', 'treasury']",12,[5],"[['bank', 'fraud', 'deposit', 'officer', 'treasury', 'provision', 'charter', 'debtor', 'institution', 'resolution']]",[0.97],[0.938],[0.917],0.938,0.917,continued,,,,,
11,8.0,"['republic', 'mexico', 'minister', 'treaty', 'mexican', 'colombia', 'represent', 'panama', 'south', 'plenipotentiary']",12,[6],"[['mexico', 'republic', 'mexican', 'treaty', 'diplomatic', 'colombia', 'peru', 'boundary', 'intercourse', 'mutual']]",[0.959],[0.929],[0.864],0.929,0.864,continued,,,,,
11,10.0,"['january', 'treasury', 'receipt', 'st', 'estimate', 'balance', 'principal', 'quarter', 'exceed', 'expenditure']",12,[8],"[['january', 'treasury', 'st', 'receipt', 'estimate', 'expenditure', 'exceed', 'revenue', 'balance', 'sum']]",[0.901],[1.0],[0.611],1.0,0.611,continued,,,,,
11,11.0,"['survey', 'engineer', 'road', 'canal', 'route', 'river', 'board', 'ohio', 'plan', 'estimate']",12,[],[],[],[],[],0.0,0.0,disappeared,,,,,
11,12.0,"['constitution', 'exercise', 'recommend', 'deliberation', 'judiciary', 'influence', 'sense', 'patriotism', 'conclusion', 'authority']",12,"[20, 21]","[['constitution', 'express', 'heretofore', 'view', 'authority', 'earnestly', 'legislative', 'constitutional', 'legislature', 'sovereign'], ['patriotism', 'conflict', 'subservient', 'resist', 'unconstitutional', 'sectional', 'influence', 'party', 'delegate', 'prejudice']]","[0.842, 0.87]","[0.4, 0.4]","[0.333, 1.0]",0.8,1.333,unclear,,,,,
11,13.0,"['light', 'house', 'monument', 'canal', 'bill', 'buoy', 'river', 'subscription', 'improvement', 'portland']",12,[12],"[['survey', 'river', 'canal', 'light', 'house', 'road', 'harbor', 'buoy', 'work', 'improvement']]",[0.941],[1.0],[0.667],1.0,0.667,continued,,,,,
11,14.0,"['post', 'mail', 'master', 'mile', 'transportation', 'receipt', 'exceed', 'revenue', 'office', 'july']",12,[14],"[['post', 'mail', 'master', 'expense', 'exhibit', 'revenue', 'office', 'mile', 'transportation', 'correct']]",[0.948],[0.889],[1.0],0.889,1.0,continued,,,,,
11,15.0,"['emperor', 'russia', 'nichola', 'greece', 'sentiment', 'suffer', 'indulge', 'european', 'humanity', 'predecessor']",12,[16],"[['russia', 'european', 'emperor', 'empire', 'porte', 'predecessor', 'indulge', 'nichola', 'greek', 'friendly']]",[0.931],[0.875],[0.857],0.875,0.857,continued,,,,,
11,16.0,"['stock', 'redeemable', 'loan', 'bank', 'authorize', 'account', 'capital', 'january', 'st', 'reduce']",12,[],[],[],[],[],0.0,0.0,disappeared,,,,,
11,17.0,"['importance', 'thing', 'overcome', 'difficulty', 'character', 'prosper', 'internal', 'ready', 'influence', 'regard']",12,[],[],[],[],[],0.0,0.0,disappeared,,,,,
11,18.0,"['brazil', 'brazilian', 'affaire', 'portugal', 'commander', 'diplomatic', 'charge', 'neutral', 'representative', 'capture']",12,[13],"[['portugal', 'rice', 'blockade', 'commit', 'usual', 'portuguese', 'terceira', 'information', 'installment', 'capture']]",[0.813],[0.857],[0.5],0.857,0.5,unclear,,,,,
11,19.0,"['land', 'purchaser', 'sale', 'credit', 'pay', 'acre', 'property', 'sell', 'treasury', 'pledge']",12,[10],"[['land', 'purchaser', 'sale', 'purchase', 'arise', 'consideration', 'sell', 'disposal', 'pay', 'soil']]",[0.882],[0.857],[0.467],0.857,0.467,unclear,,,,,
11,20.0,"['enumeration', 'census', 'marshal', 'return', 'population', 'take', 'convenient', 'commence', 'august', 'contain']",12,[17],"[['enumeration', 'census', 'marshal', 'return', 'august', 'render', 'precede', 'take', 'column', 'commence']]",[0.894],[1.0],[0.571],1.0,0.571,unclear,,,,,
11,,,12,,,,"[0.75, 0.692]","[0.423, 0.577]",1.442,1.0,merge,"[6, 9]","[['revenue', 'importation', 'reduce', 'back', 'short', 'estimate', 'value', 'draw', 'annual', 'import'], ['tariff', 'burden', 'part', 'opinion', 'surplus', 'fund', 'modification', 'impose', 'suppose', 'duty']]",3.0,"['tariff', 'importation', 'revenue', 'duty', 'burden', 'article', 'price', 'reduction', 'produce', 'import']","[0.903, 0.91]"
12,0.0,"['navy', 'secretary', 'army', 'improvement', 'branch', 'ship', 'gradual', 'fortification', 'vessel', 'officer']",13,[3],"[['navy', 'secretary', 'army', 'refer', 'accompany', 'operation', 'militia', 'branch', 'recommend', 'arm']]",[0.98],[0.974],[0.875],0.974,0.875,continued,,,,,
12,1.0,"['tribe', 'indians', 'indian', 'removal', 'limit', 'mississippi', 'savage', 'population', 'territory', 'white']",13,[4],"[['tribe', 'indians', 'indian', 'removal', 'mississippi', 'population', 'savage', 'submit', 'humanity', 'western']]",[0.982],[0.906],[1.0],0.906,1.0,continued,,,,,
12,2.0,"['blessing', 'happiness', 'happy', 'providence', 'intercourse', 'congratulate', 'condition', 'liberty', 'institution', 'wisdom']",13,[0],"[['congratulate', 'institution', 'affair', 'blessing', 'happy', 'intercourse', 'desire', 'condition', 'avoid', 'regard']]",[0.971],[0.968],[0.81],0.968,0.81,continued,,,,,
12,3.0,"['tariff', 'importation', 'revenue', 'duty', 'burden', 'article', 'price', 'reduction', 'produce', 'import']",13,[2],"[['revenue', 'tariff', 'distribution', 'taxation', 'ration', 'produce', 'duty', 'expenditure', 'price', 'burden']]",[0.911],[0.885],[0.554],0.885,0.554,continued,,,,,
12,4.0,"['election', 'constitution', 'amendment', 'objection', 'propose', 'magistrate', 'agency', 'constituent', 'vice', 'likely']",13,[9],"[['constitution', 'district', 'conviction', 'amendment', 'election', 'vice', 'code', 'consideration', 'recommend', 'constitutional']]",[0.927],[0.615],[0.789],0.615,0.789,continued,,,,,
12,5.0,"['bank', 'fraud', 'deposit', 'officer', 'treasury', 'provision', 'charter', 'debtor', 'institution', 'resolution']",13,[1],"[['bank', 'deposit', 'currency', 'institution', 'charter', 'issue', 'paper', 'credit', 'note', 'treasury']]",[0.921],[0.667],[0.871],0.667,0.871,continued,,,,,
12,6.0,"['mexico', 'republic', 'mexican', 'treaty', 'diplomatic', 'colombia', 'peru', 'boundary', 'intercourse', 'mutual']",13,"[8, 13]","[['republic', 'brazil', 'colombia', 'peru', 'diplomatic', 'minister', 'venezuela', 'reunion', 'appointment', 'grenada'], ['mexico', 'mexican', 'boundary', 'treaty', 'territory', 'commissioner', 'party', 'appointment', 'line', 'civil']]","[0.902, 0.888]","[0.5, 0.5]","[0.895, 1.0]",1.0,1.895,split,,,,,
12,8.0,"['january', 'treasury', 'st', 'receipt', 'estimate', 'expenditure', 'exceed', 'revenue', 'balance', 'sum']",13,[5],"[['estimate', 'treasury', 'appropriation', 'balance', 'revenue', 'january', 'sum', 'exceed', 'stock', 'object']]",[0.948],[0.722],[0.92],0.722,0.92,continued,,,,,
12,9.0,"['colony', 'british', 'vessel', 'colonial', 'britain', 'parliament', 'restriction', 'production', 'port', 'exclusion']",13,[14],"[['vessel', 'britain', 'colony', 'production', 'british', 'colonial', 'port', 'restriction', 'cargoe', 'allow']]",[0.965],[0.867],[1.0],0.867,1.0,continued,,,,,
12,10.0,"['land', 'purchaser', 'sale', 'purchase', 'arise', 'consideration', 'sell', 'disposal', 'pay', 'soil']",13,[15],"[['land', 'sale', 'arise', 'soil', 'expense', 'consideration', 'contribute', 'speedy', 'cede', 'harmony']]",[0.956],[0.867],[0.889],0.867,0.889,continued,,,,,
12,11.0,"['france', 'french', 'minister', 'claim', 'paris', 'receive', 'stipulation', 'convention', 'favorable', 'installment']",13,"[6, 18]","[['french', 'chamber', 'minister', 'france', 'ministry', 'king', 'paris', 'assurance', 'honor', 'know'], ['france', 'pronounce', 'cut', 'sum', 'claim', 'negotiation', 'clear', 'insist', 'controversy', 'satisfactory']]","[0.887, 0.891]","[0.308, 0.308]","[0.917, 1.0]",0.615,1.917,unclear,,,,,
12,12.0,"['survey', 'river', 'canal', 'light', 'house', 'road', 'harbor', 'buoy', 'work', 'improvement']",13,[7],"[['light', 'bill', 'appropriation', 'river', 'house', 'object', 'character', 'beacon', 'buoy', 'harbor']]",[0.842],[0.583],[0.478],0.583,0.478,unclear,,,,,
12,13.0,"['portugal', 'rice', 'blockade', 'commit', 'usual', 'portuguese', 'terceira', 'information', 'installment', 'capture']",13,[],[],[],[],[],0.0,0.0,disappeared,,,,,
12,14.0,"['post', 'mail', 'master', 'expense', 'exhibit', 'revenue', 'office', 'mile', 'transportation', 'correct']",13,[17],"[['mail', 'post', 'grow', 'expense', 'office', 'master', 'exhibit', 'incur', 'franking', 'method']]",[0.952],[0.875],[1.0],0.875,1.0,continued,,,,,
12,15.0,"['claimant', 'denmark', 'danish', 'award', 'adjustment', 'claim', 'treaty', 'indemnity', 'march', 'th']",13,[],[],[],[],[],0.0,0.0,disappeared,,,,,
12,16.0,"['russia', 'european', 'emperor', 'empire', 'porte', 'predecessor', 'indulge', 'nichola', 'greek', 'friendly']",13,[],[],[],[],[],0.0,0.0,disappeared,,,,,
12,17.0,"['enumeration', 'census', 'marshal', 'return', 'august', 'render', 'precede', 'take', 'column', 'commence']",13,[],[],[],[],[],0.0,0.0,disappeared,,,,,
12,18.0,"['spain', 'port', 'spanish', 'discriminating', 'duty', 'royal', 'tonnage', 'vessel', 'cent', 'th']",13,[],[],[],[],[],0.0,0.0,disappeared,,,,,
12,20.0,"['constitution', 'express', 'heretofore', 'view', 'authority', 'earnestly', 'legislative', 'constitutional', 'legislature', 'sovereign']",13,[],[],[],[],[],0.0,0.0,disappeared,,,,,
12,21.0,"['patriotism', 'conflict', 'subservient', 'resist', 'unconstitutional', 'sectional', 'influence', 'party', 'delegate', 'prejudice']",13,[],[],[],[],[],0.0,0.0,disappeared,,,,,
12,,,13,,,,"[0.6, 1.0]","[0.429, 0.571]",1.6,1.0,merge,"[7, 19]","[['treaty', 'party', 'convention', 'britain', 'ghent', 'th', 'commissioner', 'boundary', 'friendly', 'conclude'], ['negotiation', 'mutual', 'preserve', 'thousand', 'equivalent', 'britain', 'britannic', 'advise', 'hope', 'favor']]",11.0,"['britain', 'north', 'british', 'sovereign', 'boundary', 'settlement', 'proposition', 'east', 'majesty', 'arrangement']","[0.9, 0.92]"
13,0.0,"['congratulate', 'institution', 'affair', 'blessing', 'happy', 'intercourse', 'desire', 'condition', 'avoid', 'regard']",14,[1],"[['desire', 'intercourse', 'providence', 'regard', 'institution', 'condition', 'satisfaction', 'seek', 'feel', 'reward']]",[0.98],[0.921],[0.776],0.921,0.776,continued,,,,,
13,1.0,"['bank', 'deposit', 'currency', 'institution', 'charter', 'issue', 'paper', 'credit', 'note', 'treasury']",14,[5],"[['bank', 'institution', 'note', 'charter', 'banking', 'old', 'suspension', 'community', 'trustee', 'individual']]",[0.954],[0.387],[0.966],0.387,0.966,disappeared,,,,,
13,2.0,"['revenue', 'tariff', 'distribution', 'taxation', 'ration', 'produce', 'duty', 'expenditure', 'price', 'burden']",14,[2],"[['expenditure', 'revenue', 'duty', 'burden', 'surplus', 'distribution', 'appropriation', 'ration', 'taxation', 'taxis']]",[0.978],[0.804],[0.854],0.804,0.854,continued,,,,,
13,3.0,"['navy', 'secretary', 'army', 'refer', 'accompany', 'operation', 'militia', 'branch', 'recommend', 'arm']",14,[3],"[['navy', 'army', 'secretary', 'naval', 'militia', 'recommend', 'officer', 'organization', 'arm', 'squadron']]",[0.965],[0.725],[0.976],0.725,0.976,continued,,,,,
13,4.0,"['tribe', 'indians', 'indian', 'removal', 'mississippi', 'population', 'savage', 'submit', 'humanity', 'western']",14,[10],"[['tribe', 'indians', 'indian', 'mississippi', 'removal', 'territory', 'seminole', 'west', 'humanity', 'cherokee']]",[0.974],[0.933],[1.0],0.933,1.0,continued,,,,,
13,5.0,"['estimate', 'treasury', 'appropriation', 'balance', 'revenue', 'january', 'sum', 'exceed', 'stock', 'object']",14,[4],"[['treasury', 'estimate', 'appropriation', 'balance', 'secretary', 'sum', 'january', 'revenue', 'unexpended', 'object']]",[0.97],[0.96],[0.706],0.96,0.706,continued,,,,,
13,7.0,"['light', 'bill', 'appropriation', 'river', 'house', 'object', 'character', 'beacon', 'buoy', 'harbor']",14,[],[],[],[],[],0.0,0.0,disappeared,,,,,
13,8.0,"['republic', 'brazil', 'colombia', 'peru', 'diplomatic', 'minister', 'venezuela', 'reunion', 'appointment', 'grenada']",14,[11],"[['republic', 'peru', 'colombia', 'venezuela', 'brazil', 'argentine', 'claim', 'confederation', 'treaty', 'diplomatic']]",[0.973],[0.947],[1.0],0.947,1.0,continued,,,,,
13,9.0,"['constitution', 'district', 'conviction', 'amendment', 'election', 'vice', 'code', 'consideration', 'recommend', 'constitutional']",14,[14],"[['election', 'constitutional', 'constitution', 'consideration', 'exercise', 'local', 'unconstitutional', 'formidable', 'forget', 'hold']]",[0.926],[0.684],[0.75],0.684,0.75,continued,,,,,
13,10.0,"['spain', 'portugal', 'claim', 'convention', 'payment', 'rice', 'sicily', 'installment', 'terceira', 'portuguese']",14,[17],"[['spain', 'convention', 'sicily', 'claim', 'pay', 'internal', 'installment', 'madrid', 'indemnification', 'queen']]",[0.937],[0.706],[1.0],0.706,1.0,continued,,,,,
13,11.0,"['britain', 'north', 'british', 'sovereign', 'boundary', 'settlement', 'proposition', 'east', 'majesty', 'arrangement']",14,[15],"[['britain', 'british', 'line', 'article', 'boundary', 'proposition', 'north', 'russian', 'coast', 'adjustment']]",[0.929],[0.571],[0.909],0.571,0.909,continued,,,,,
13,13.0,"['mexico', 'mexican', 'boundary', 'treaty', 'territory', 'commissioner', 'party', 'appointment', 'line', 'civil']",14,[12],"[['mexico', 'mexican', 'treaty', 'demand', 'commissioner', 'boundary', 'convention', 'frontier', 'republic', 'case']]",[0.951],[1.0],[0.938],1.0,0.938,continued,,,,,
13,14.0,"['vessel', 'britain', 'colony', 'production', 'british', 'colonial', 'port', 'restriction', 'cargoe', 'allow']",14,[18],"[['vessel', 'port', 'cargoe', 'duty', 'tonnage', 'spanish', 'spain', 'discriminate', 'discrimination', 'discriminating']]",[0.759],[0.5],[0.625],0.5,0.625,unclear,,,,,
13,15.0,"['land', 'sale', 'arise', 'soil', 'expense', 'consideration', 'contribute', 'speedy', 'cede', 'harmony']",14,[7],"[['land', 'price', 'sell', 'value', 'preemption', 'sale', 'settler', 'occupy', 'tract', 'intrusion']]",[0.937],[1.0],[0.682],1.0,0.682,continued,,,,,
13,16.0,"['austria', 'russia', 'treaty', 'prussia', 'commercial', 'liberal', 'sweden', 'ratification', 'denmark', 'mutually']",14,[8],"[['intercourse', 'russia', 'sweden', 'austria', 'liberal', 'commercial', 'portugal', 'denmark', 'prussia', 'treaty']]",[0.852],[1.0],[0.333],1.0,0.333,disappeared,,,,,
13,17.0,"['mail', 'post', 'grow', 'expense', 'office', 'master', 'exhibit', 'incur', 'franking', 'method']",14,[6],"[['mail', 'post', 'transportation', 'office', 'railroad', 'mile', 'revenue', 'building', 'postmaster', 'contract']]",[0.882],[1.0],[0.478],1.0,0.478,unclear,,,,,
13,18.0,"['france', 'pronounce', 'cut', 'sum', 'claim', 'negotiation', 'clear', 'insist', 'controversy', 'satisfactory']",14,[],[],[],[],[],0.0,0.0,disappeared,,,,,
13,19.0,"['florida', 'delivery', 'archive', 'governor', 'movement', 'order', 'mean', 'send', 'havannah', 'vigor']",14,[],[],[],[],[],0.0,0.0,disappeared,,,,,
13,,,14,,,,"[1.0, 0.917]","[0.548, 0.323]",1.917,0.871,merge,"[6, 12]","[['french', 'chamber', 'minister', 'france', 'ministry', 'king', 'paris', 'assurance', 'honor', 'know'], ['installment', 'french', 'treaty', 'convention', 'france', 'paris', 'exchange', 'ratify', 'ratification', 'draft']]",0.0,"['french', 'france', 'chamber', 'treaty', 'minister', 'paris', 'king', 'installment', 'ratification', 'th']","[0.971, 0.922]"
14,0.0,"['french', 'france', 'chamber', 'treaty', 'minister', 'paris', 'king', 'installment', 'ratification', 'th']",15,[],[],[],[],[],0.0,0.0,disappeared,,,,,
14,1.0,"['desire', 'intercourse', 'providence', 'regard', 'institution', 'condition', 'satisfaction', 'seek', 'feel', 'reward']",15,[8],"[['providence', 'health', 'gratitude', 'blessing', 'husbandman', 'bestow', 'sure', 'happily', 'satisfaction', 'disease']]",[0.932],[0.483],[0.938],0.483,0.938,unclear,,,,,
14,2.0,"['expenditure', 'revenue', 'duty', 'burden', 'surplus', 'distribution', 'appropriation', 'ration', 'taxation', 'taxis']",15,[0],"[['constitution', 'revenue', 'duty', 'surplus', 'distribution', 'influence', 'appropriation', 'produce', 'ration', 'taxis']]",[0.971],[0.902],[0.623],0.902,0.623,continued,,,,,
14,3.0,"['navy', 'army', 'secretary', 'naval', 'militia', 'recommend', 'officer', 'organization', 'arm', 'squadron']",15,"[12, 18]","[['navy', 'naval', 'squadron', 'coast', 'ship', 'vessel', 'station', 'employ', 'secretary', 'complete'], ['army', 'ordnance', 'corps', 'recommend', 'staff', 'establishment', 'reorganization', 'educate', 'enlistment', 'manufactory']]","[0.943, 0.894]","[0.463, 0.415]","[1.0, 0.857]",0.878,1.857,split,,,,,
14,4.0,"['treasury', 'estimate', 'appropriation', 'balance', 'secretary', 'sum', 'january', 'revenue', 'unexpended', 'object']",15,[3],"[['treasury', 'estimate', 'balance', 'january', 'appropriation', 'receipt', 'st', 'secretary', 'quarter', 'expenditure']]",[0.982],[0.882],[0.955],0.882,0.955,continued,,,,,
14,5.0,"['bank', 'institution', 'note', 'charter', 'banking', 'old', 'suspension', 'community', 'trustee', 'individual']",15,[14],"[['treasure', 'speculation', 'finance', 'institution', 'value', 'stand', 'bank', 'specie', 'invariable', 'paper']]",[0.911],[0.379],[0.889],0.379,0.889,disappeared,,,,,
14,6.0,"['mail', 'post', 'transportation', 'office', 'railroad', 'mile', 'revenue', 'building', 'postmaster', 'contract']",15,[7],"[['mail', 'post', 'postmaster', 'railroad', 'transportation', 'office', 'mile', 'contract', 'revenue', 'june']]",[0.977],[0.87],[1.0],0.87,1.0,continued,,,,,
